time,seconds_elapsed,z,y,x
1704913160850664700,18.699664794921876,-0.133331298828125,1.199859619140625,0.1695556640625
1704913160860604700,18.709604736328124,-0.080291748046875,1.2329864501953125,0.1189117431640625
1704913160870543600,18.719543701171876,-0.0726318359375,1.2378692626953125,0.0490875244140625
1704913160880483600,18.729483642578124,-0.119415283203125,1.2341461181640625,-0.045684814453125
1704913160890422500,18.739422607421876,-0.166412353515625,1.235687255859375,-0.1536712646484375
1704913160900361700,18.74936181640625,-0.1366729736328125,1.2496185302734375,-0.2489013671875
1704913160910301700,18.7593017578125,-0.0436553955078125,1.26690673828125,-0.2946319580078125
1704913160920240600,18.76924072265625,0.081573486328125,1.2663726806640625,-0.3057098388671875
1704913160930179600,18.7791796875,0.09136962890625,1.2325897216796875,-0.2668609619140625
1704913160940119800,18.789119873046875,0.03369140625,1.16748046875,-0.1869354248046875
1704913160950058800,18.799058837890627,0.005279541015625,1.0973663330078125,-0.0488433837890625
1704913160959997700,18.808997802734375,0.021453857421875,1.06158447265625,0.067718505859375
1704913160969937700,18.818937744140626,0.0416107177734375,1.0583648681640625,0.1243438720703125
1704913160979876900,18.828876953125,0.059478759765625,1.0591278076171875,0.130157470703125
1704913160989816600,18.838816650390626,0.0780487060546875,1.058868408203125,0.1190643310546875
1704913160999755500,18.848755615234374,0.094512939453125,1.03997802734375,0.111328125
1704913161009694500,18.858694580078126,0.0818634033203125,1.001373291015625,0.1217803955078125
1704913161019634700,18.868634765625,0.052490234375,0.9423828125,0.15087890625
1704913161029573600,18.87857373046875,0.02020263671875,0.876708984375,0.196685791015625
1704913161039512600,18.8885126953125,-0.001251220703125,0.816680908203125,0.2389373779296875
1704913161049452800,18.898452880859374,0.0186614990234375,0.75311279296875,0.27044677734375
1704913161059391700,18.908391845703125,0.0536346435546875,0.6899871826171875,0.2810211181640625
1704913161069331700,18.918331787109373,0.06640625,0.6208648681640625,0.25018310546875
1704913161079270700,18.928270751953125,0.0424346923828125,0.5843963623046875,0.2151336669921875
1704913161089209600,18.938209716796877,-0.0040283203125,0.57659912109375,0.209930419921875
1704913161099149800,18.94814990234375,-0.0649871826171875,0.608001708984375,0.2498931884765625
1704913161109088800,18.9580888671875,-0.1479339599609375,0.6617889404296875,0.3028411865234375
1704913161119027700,18.96802783203125,-0.2023468017578125,0.71240234375,0.341033935546875
1704913161128967700,18.9779677734375,-0.21258544921875,0.7642669677734375,0.344146728515625
1704913161138906600,18.98790673828125,-0.1893157958984375,0.809967041015625,0.3062286376953125
1704913161148845600,18.997845458984376,-0.1259002685546875,0.8451995849609375,0.237762451171875
1704913161158785500,19.00778564453125,-0.0410614013671875,0.9141082763671875,0.176300048828125
1704913161168724700,19.017724853515624,0.0167694091796875,1.00592041015625,0.125640869140625
1704913161178664700,19.027664794921876,0.09442138671875,1.08306884765625,0.06915283203125
1704913161188603600,19.037603759765624,0.190093994140625,1.137664794921875,0.0135498046875
1704913161198542600,19.04754248046875,0.2677764892578125,1.19891357421875,-0.0234832763671875
1704913161208482800,19.05748291015625,0.2991943359375,1.2517547607421875,-0.014495849609375
1704913161218421800,19.067421875,0.305511474609375,1.289306640625,0.0175018310546875
1704913161228360700,19.077360595703126,0.3411407470703125,1.2734832763671875,0.0377197265625
1704913161238300700,19.08730078125,0.4023590087890625,1.236602783203125,0.070159912109375
1704913161248239900,19.097239990234375,0.4748382568359375,1.1829681396484375,0.0819549560546875
1704913161258180000,19.10718017578125,0.52838134765625,1.11798095703125,0.079437255859375
1704913161268119000,19.117119140625,0.5330657958984375,1.05389404296875,0.076324462890625
1704913161278058000,19.12705810546875,0.5162506103515625,0.9943084716796875,0.0874481201171875
1704913161287998000,19.136998046875,0.4747467041015625,0.9582366943359375,0.0800018310546875
1704913161297937200,19.146937255859374,0.3970184326171875,0.9891357421875,0.038818359375
1704913161307876000,19.1568759765625,0.332183837890625,1.0794219970703125,-0.0489349365234375
1704913161317816000,19.166816162109374,0.3082733154296875,1.2233734130859375,-0.156646728515625
1704913161327755000,19.176755126953125,0.3121795654296875,1.448089599609375,-0.21783447265625
1704913161337694000,19.18669384765625,0.37200927734375,1.7220611572265625,-0.2342529296875
1704913161347634200,19.19663427734375,0.4786376953125,1.923675537109375,-0.196319580078125
1704913161357573000,19.206572998046877,0.5361480712890625,1.9623260498046875,-0.136383056640625
1704913161367512800,19.216512939453125,0.4944305419921875,1.8044281005859375,-0.0636749267578125
1704913161377452000,19.2264521484375,0.407257080078125,1.5411376953125,-0.020843505859375
1704913161387391000,19.236390869140624,0.271331787109375,1.309051513671875,-0.020416259765625
1704913161397331000,19.2463310546875,0.1180419921875,1.163543701171875,-0.05499267578125
1704913161407270000,19.256269775390624,-0.0223846435546875,1.0842437744140625,-0.118865966796875
1704913161417209000,19.266208984375,-0.1213836669921875,1.044189453125,-0.1978912353515625
1704913161427149000,19.276149169921876,-0.1852264404296875,1.03076171875,-0.2790679931640625
1704913161437088000,19.286087890625,-0.19573974609375,1.0275726318359375,-0.3426513671875
1704913161447028200,19.2960283203125,-0.1387786865234375,1.0124053955078125,-0.3685760498046875
1704913161456967200,19.30596728515625,-0.00079345703125,0.9877166748046875,-0.3888092041015625
1704913161466906000,19.315906005859375,0.1733245849609375,0.933563232421875,-0.4166412353515625
1704913161476846000,19.32584619140625,0.307098388671875,0.8618927001953125,-0.45208740234375
1704913161486785000,19.335784912109375,0.2959136962890625,0.7887115478515625,-0.44927978515625
1704913161496724200,19.34572412109375,0.1270751953125,0.723297119140625,-0.371856689453125
1704913161506664000,19.355663818359375,0.034423828125,0.6624603271484375,-0.27740478515625
1704913161516603000,19.365602783203126,0.00897216796875,0.597198486328125,-0.1832275390625
1704913161526543000,19.375543212890626,-0.001312255859375,0.5464019775390625,-0.09197998046875
1704913161536482000,19.38548193359375,-0.0244140625,0.513336181640625,-0.015899658203125
1704913161546421000,19.3954208984375,-0.0191802978515625,0.48663330078125,0.0501556396484375
1704913161556361000,19.40536083984375,0.0294647216796875,0.46484375,0.121917724609375
1704913161566300200,19.415300048828126,0.0886383056640625,0.4565582275390625,0.1820526123046875
1704913161576239000,19.425239013671874,0.1374053955078125,0.4667205810546875,0.23834228515625
1704913161586179000,19.435178955078126,0.189666748046875,0.481201171875,0.279296875
1704913161596118000,19.445117919921874,0.237945556640625,0.4990692138671875,0.3238067626953125
1704913161606057000,19.455056884765625,0.2900390625,0.541351318359375,0.3653411865234375
1704913161615997200,19.4649970703125,0.3015594482421875,0.5952911376953125,0.3888702392578125
1704913161625936100,19.47493603515625,0.2809600830078125,0.660980224609375,0.4144287109375
1704913161635875800,19.484875732421877,0.2536468505859375,0.7400665283203125,0.4423980712890625
1704913161645815000,19.49481494140625,0.18487548828125,0.816314697265625,0.4257965087890625
1704913161655754000,19.50475390625,0.097259521484375,0.9026641845703125,0.3238677978515625
1704913161665694000,19.51469384765625,0.026275634765625,0.9877471923828125,0.1880035400390625
1704913161675633000,19.5246328125,-0.0147705078125,1.0522613525390625,0.0558624267578125
1704913161685572000,19.534572021484376,-0.001678466796875,1.099853515625,-0.0707244873046875
1704913161695512000,19.544511962890624,0.0475921630859375,1.1366729736328125,-0.1742401123046875
1704913161705451000,19.554450927734376,0.1116485595703125,1.14068603515625,-0.25469970703125
1704913161715391200,19.56439111328125,0.162384033203125,1.103240966796875,-0.32354736328125
1704913161725330200,19.574330078125,0.227142333984375,1.025848388671875,-0.34686279296875
1704913161735269000,19.58426904296875,0.2782440185546875,0.9425506591796875,-0.3206024169921875
1704913161745209000,19.594208984375,0.2831268310546875,0.8883819580078125,-0.2727203369140625
1704913161755148000,19.60414794921875,0.268646240234375,0.852569580078125,-0.204498291015625
1704913161765087200,19.614087158203127,0.2558746337890625,0.8479766845703125,-0.1228179931640625
