time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1705061554192029000,12.12702880859375,1.2812387943267822,-0.6900286078453064,0.24860219657421112,-0.6862783432006836,0.25760507583618164,-0.6801922917366028,-0.13906943798065186,0.06000658869743347,-0.3561388850212097,0.6314473846374787,-0.36817093612745455,-0.156057736110117,-0.6643569481245863
1705061554201947000,12.13694677734375,1.3947423696517944,-0.6224719285964966,0.3385358154773712,-0.6899218559265137,0.2505963146686554,-0.6791239380836487,-0.05705678462982178,0.041975706815719604,-0.2652730941772461,0.6343453387894114,-0.3663409266758169,-0.1619640673549233,-0.6611868109253196
1705061554211896000,12.14689599609375,1.4839292764663696,-0.5916948318481445,0.43466100096702576,-0.6930291056632996,0.24354539811611176,-0.6785250306129456,0.01677495241165161,0.020462140440940857,-0.18857091665267944,0.6377472210788266,-0.3640760589327125,-0.16788721789161368,-0.6576783887508594
1705061554221814000,12.15681396484375,1.5340399742126465,-0.5749157071113586,0.5392574667930603,-0.6957658529281616,0.23674362897872925,-0.6781314611434937,0.0795244574546814,-0.011813834309577942,-0.12101709842681885,0.641562743753438,-0.3615820146175347,-0.1737605036940232,-0.6538064450410936
1705061554231732000,12.16673193359375,1.5686224699020386,-0.5545622110366821,0.6280749440193176,-0.6981915831565857,0.2303517460823059,-0.6778395771980286,0.12372881174087524,-0.053441375494003296,-0.054612815380096436,0.6457388018979187,-0.35895647398133346,-0.17952840235789097,-0.6495699315562108
1705061554241681000,12.176680908203124,1.5710952281951904,-0.5127013325691223,0.7293775677680969,-0.7002570629119873,0.22445982694625854,-0.6776856184005737,0.15983664989471436,-0.09492798149585724,0.005551159381866455,0.6502328326018478,-0.35621999485067996,-0.18510676659828895,-0.6450116402565609
1705061554251598800,12.186598876953125,1.5341295003890991,-0.4476335942745209,0.8681759238243103,-0.7017043828964233,0.21956534683704376,-0.6777920126914978,0.18847501277923584,-0.12287043035030365,0.05656087398529053,0.6550645242577031,-0.3534541086836909,-0.1901951149749132,-0.6401456354420313
1705061554261547800,12.1965478515625,1.4770463705062866,-0.3675777316093445,1.0452263355255127,-0.7023559212684631,0.21608315408229828,-0.6782360672950745,0.21123665571212769,-0.14270366728305817,0.10941892862319946,0.6603467061913235,-0.35072223022018173,-0.19461725014330084,-0.6348702010778449
1705061554271465700,12.2064658203125,1.4105464220046997,-0.2840580642223358,1.2287403345108032,-0.702073872089386,0.21428939700126648,-0.6790966987609863,0.23945802450180054,-0.15461231768131256,0.15166133642196655,0.66610637444048,-0.348080601914121,-0.19822098654841716,-0.6291665207798705
1705061554281415000,12.216414794921874,1.3506327867507935,-0.2069525271654129,1.400325059890747,-0.7008856534957886,0.21415051817893982,-0.6803666353225708,0.2758064270019531,-0.16336926817893982,0.1917191743850708,0.6723559272491787,-0.3455392023643647,-0.20104558974919984,-0.6229933839548705
1705061554291332900,12.226332763671875,1.275022268295288,-0.13046973943710327,1.5316343307495117,-0.6988371014595032,0.21548064053058624,-0.6820518970489502,0.31607043743133545,-0.15456756949424744,0.22340315580368042,0.6789564163650637,-0.34310422498556165,-0.2031096980951152,-0.6164771668412453
1705061554301282000,12.236281982421875,1.1943634748458862,-0.05934141203761101,1.626798152923584,-0.6959521174430847,0.21806566417217255,-0.6841769218444824,0.3581225872039795,-0.13241808116436005,0.24646323919296265,0.6858142902905038,-0.34074926405050354,-0.20445411328462892,-0.6097108199108385
1705061554311200000,12.246199951171874,1.1257582902908325,0.00540349492803216,1.7102041244506836,-0.6921698451042175,0.22168400883674622,-0.6868457794189453,0.3987281322479248,-0.10913519561290741,0.2697925567626953,0.692829720021131,-0.3384146812551349,-0.20506732588753065,-0.6028348997207976
1705061554321149000,12.25614892578125,1.0745933055877686,0.06052900478243828,1.8333303928375244,-0.6879163384437561,0.2262781262397766,-0.6896153092384338,0.43684834241867065,-0.0992182195186615,0.28034406900405884,0.7000046502401877,-0.336262585612651,-0.20523116897878985,-0.5956517620944154
1705061554331067000,12.26606689453125,1.0210493803024292,0.09951689094305038,2.0079379081726074,-0.6829696893692017,0.23212163150310516,-0.6925835013389587,0.4691789150238037,-0.10565680265426636,0.28628766536712646,0.7074647968523358,-0.3342984647137226,-0.20482380912856163,-0.5880350519821242
1705061554341015800,12.276015869140625,0.9539065957069397,0.11521967500448227,2.209489345550537,-0.6772667169570923,0.23951929807662964,-0.6956582069396973,0.49223870038986206,-0.12483426928520203,0.2987770438194275,0.7153349610486895,-0.33260867082196083,-0.20381946986227154,-0.579762865036057
1705061554350933800,12.285933837890624,0.8530489802360535,0.13677716255187988,2.4415547847747803,-0.6707397699356079,0.24880491197109222,-0.6987161636352539,0.5095460414886475,-0.1516980081796646,0.31643760204315186,0.7235949129146237,-0.3313480554699638,-0.20211480869447077,-0.570761292062517
1705061554360883000,12.295883056640625,0.7058836221694946,0.17255617678165436,2.665952682495117,-0.6631787419319153,0.26032447814941406,-0.7017301321029663,0.5189527273178101,-0.18412211537361145,0.33751803636550903,0.7322388565682048,-0.33063141312370437,-0.19954399938652823,-0.5609736319784011
1705061554370801000,12.30580078125,0.5340732336044312,0.2019529491662979,2.841461658477783,-0.6545670032501221,0.274015873670578,-0.7045972347259521,0.5310776829719543,-0.2151932716369629,0.36074042320251465,0.7410413324204844,-0.33055275867048817,-0.1960516344793104,-0.5505963436501645
1705061554380749800,12.315749755859375,0.37196841835975647,0.22678183019161224,2.95354962348938,-0.644922137260437,0.28958970308303833,-0.7072575688362122,0.5458469390869141,-0.24437794089317322,0.3890049457550049,0.7498614244083871,-0.33108818510507176,-0.19170769991347683,-0.5397560956291172
1705061554390668000,12.32566796875,0.21221578121185303,0.24019430577754974,3.0088813304901123,-0.6344314813613892,0.3064802885055542,-0.7096242308616638,0.5650345683097839,-0.2709426283836365,0.41596877574920654,0.7584806308960125,-0.33216692005137105,-0.18668962138911077,-0.5286958588028766
1705061554400617000,12.335616943359375,0.05040948465466499,0.238900288939476,3.0132036209106445,-0.6232749223709106,0.3244129717350006,-0.7115367650985718,0.5840904712677002,-0.2920186221599579,0.4287760853767395,0.7667600703299132,-0.3338031984001319,-0.1811271770381115,-0.5175395658051231
1705061554410535000,12.345534912109375,-0.11911829560995102,0.2404121607542038,2.9863548278808594,-0.611657977104187,0.3430328667163849,-0.7128835916519165,0.6097049117088318,-0.3082428574562073,0.42954307794570923,0.7745338496160072,-0.33597929480340416,-0.17514600582473328,-0.5064969019012353
1705061554420452900,12.355452880859374,-0.31526535749435425,0.27191057801246643,2.935211181640625,-0.5994695425033569,0.36234331130981445,-0.7136831283569336,0.6394323706626892,-0.31253868341445923,0.4273519515991211,0.7817596967540239,-0.3386899343373726,-0.16866401731874553,-0.4956747053545747
1705061554430401800,12.36540185546875,-0.5490557551383972,0.3214549720287323,2.8072962760925293,-0.586703360080719,0.38234832882881165,-0.7138549089431763,0.677569568157196,-0.2933744192123413,0.40463554859161377,0.7882998179232474,-0.3419945845589088,-0.1615928385376462,-0.4852944553608374
1705061554440319700,12.37531982421875,-0.9302762746810913,0.39847084879875183,2.658328056335449,-0.5735385417938232,0.4032087028026581,-0.7130752205848694,0.7294987440109253,-0.22547435760498047,0.3525099754333496,0.7938324243870283,-0.3461371533536206,-0.15379034878953793,-0.47578109472073354
1705061554450269000,12.38526904296875,-1.3719987869262695,0.42345502972602844,2.741687774658203,-0.5595377683639526,0.426458477973938,-0.7106691598892212,0.7853679060935974,-0.09810462594032288,0.2851319909095764,0.798413123090175,-0.351712421180305,-0.1447888005527132,-0.46676657562160045
1705061554460187000,12.395186767578124,-1.7047911882400513,0.3392800986766815,3.109278917312622,-0.5440716743469238,0.45331278443336487,-0.7060407400131226,0.8199201226234436,-0.010731667280197144,0.2524273991584778,0.8026292715539618,-0.35899356073882227,-0.13454832981705692,-0.456953633728479
1705061554470135800,12.4051357421875,-1.8165518045425415,0.12429934740066528,3.509150743484497,-0.5269516110420227,0.4833739399909973,-0.6990505456924438,0.840962290763855,0.01775515079498291,0.2383112907409668,0.8070222366928292,-0.3676844567961233,-0.12362395038618687,-0.44524192498552867
1705061554480054000,12.415053955078125,-1.7232797145843506,-0.13451851904392242,3.686292886734009,-0.5090926885604858,0.514236330986023,-0.6902068853378296,0.8484025597572327,0.02850341796875,0.2715056538581848,0.8115909671139347,-0.3769713114240728,-0.11308934819967643,-0.4317677627548714
1705061554490003000,12.4250029296875,-1.462564468383789,-0.35078877210617065,3.6448402404785156,-0.4914455711841583,0.5434464812278748,-0.680549144744873,0.835821270942688,0.06167119741439819,0.33476966619491577,0.8161784791576725,-0.38595865612514585,-0.1037369398134999,-0.4172854382926661
1705061554499921000,12.4349208984375,-1.11702561378479,-0.48049482703208923,3.541916847229004,-0.47443291544914246,0.5693289637565613,-0.6713999509811401,0.7906255722045898,0.10449910163879395,0.40142613649368286,0.8207779551286037,-0.3938387711101357,-0.09586992575076897,-0.4025213962594304
1705061554509869800,12.444869873046875,-0.8030394315719604,-0.5124384164810181,3.4726967811584473,-0.4575289189815521,0.5919172763824463,-0.6635519862174988,0.7175081968307495,0.1305711269378662,0.4544607400894165,0.825548732055316,-0.400349106913583,-0.08913247447000662,-0.38761482959871907
1705061554519787800,12.454787841796875,-0.570532500743866,-0.41412353515625,3.4752674102783203,-0.43989136815071106,0.611807644367218,-0.6574091911315918,0.6481128931045532,0.12299448251724243,0.472991406917572,0.830530283400303,-0.4055024116374026,-0.082844501824535,-0.3727248191411159
1705061554529735700,12.464735595703125,-0.45054805278778076,-0.23020429909229279,3.5762557983398438,-0.42028185725212097,0.6301442980766296,-0.6529021263122559,0.6104980707168579,0.07272118330001831,0.45803213119506836,0.8357736586050327,-0.40957268381752954,-0.07615215460115904,-0.3576775859868866
1705061554539655000,12.474655029296875,-0.3555516004562378,0.00966582540422678,3.7835781574249268,-0.3977057635784149,0.647664487361908,-0.6498929262161255,0.6142585277557373,-0.02727264165878296,0.4164486527442932,0.8412885540279852,-0.41276233429898973,-0.06841640227864768,-0.34231550332742977
1705061554549603000,12.48460302734375,-0.2643290162086487,0.2192680537700653,4.049294948577881,-0.371366947889328,0.6646328568458557,-0.6483438611030579,0.6475510597229004,-0.159917950630188,0.3954446315765381,0.8472041077607687,-0.4150988665417573,-0.05933808629147555,-0.3262162579437825
1705061554559521800,12.494521728515625,-0.2145351767539978,0.37193986773490906,4.329431533813477,-0.3414708375930786,0.6809651255607605,-0.6478303074836731,0.6933690905570984,-0.2776601314544678,0.3848755359649658,0.8533998134361642,-0.41674737114758725,-0.04905577814616457,-0.3092310540168389
1705061554569470000,12.504469970703125,-0.17115174233913422,0.5119715332984924,4.630629539489746,-0.3079071342945099,0.6966953277587891,-0.6479265689849854,0.742477536201477,-0.3704167604446411,0.3619920611381531,0.8597826779847019,-0.41788099888949487,-0.037579245854194476,-0.2910962275590103
1705061554579389000,12.514388916015625,-0.14960810542106628,0.6833584904670715,4.978707790374756,-0.27052849531173706,0.7114900350570679,-0.6485339999198914,0.7878625392913818,-0.45227378606796265,0.3347522020339966,0.8662503826407235,-0.4184682462633034,-0.024846094453450273,-0.271803911712833
1705061554589336800,12.5243369140625,-0.20166225731372833,0.8909516334533691,5.409362316131592,-0.2283700704574585,0.7254768013954163,-0.6492538452148438,0.8323739767074585,-0.5025916695594788,0.2979506850242615,0.8727075904921235,-0.41864587853831164,-0.01042578633780341,-0.2510149460792895
1705061554599255800,12.534255859375,-0.32172253727912903,1.1377068758010864,5.972001075744629,-0.180575892329216,0.7386865019798279,-0.6494109630584717,0.8858676552772522,-0.5358514785766602,0.2448698878288269,0.8789383156446162,-0.41863789765763915,0.0060694611596696845,-0.22841369177239237
1705061554609173800,12.544173828125,-0.5159106850624084,1.387357234954834,6.667045593261719,-0.12581495940685272,0.7509129047393799,-0.6483057141304016,0.9530397057533264,-0.5875371694564819,0.19077086448669434,0.8847460749373575,-0.4185873156612289,0.025135827365715752,-0.20341348346369725
1705061554619121700,12.55412158203125,-0.8328664898872375,1.6275743246078491,7.4858293533325195,-0.06282997131347656,0.7618660926818848,-0.6446800231933594,1.0401859283447266,-0.6501718759536743,0.1593436598777771,0.8897464292754693,-0.41885042272527623,0.04716275954760031,-0.17518875021436742
1705061554629041000,12.564041015625,-1.199324607849121,1.8169620037078857,8.175111770629883,0.007798129692673683,0.7704618573188782,-0.6374382972717285,1.1501609086990356,-0.7322844862937927,0.1561151146888733,0.8933309910851991,-0.4196531726339737,0.07191702731388418,-0.14380123487507135
1705061554638989000,12.573989013671875,-1.590480923652649,1.8573302030563354,8.601173400878906,0.0840572640299797,0.7753732800483704,-0.6258838772773743,1.314914345741272,-0.7931498885154724,0.18691903352737427,0.8949363674078596,-0.42111865455427044,0.09857561345225588,-0.10968469331285526
1705061554648907800,12.58390771484375,-2.1771302223205566,1.8115160465240479,8.878617286682129,0.1626674085855484,0.7760875225067139,-0.6092843413352966,1.5395725965499878,-0.7956188917160034,0.20199668407440186,0.8939857687195192,-0.42368076276762323,0.12590644802706408,-0.07369904730613368
1705061554658856000,12.59385595703125,-2.9213411808013916,1.7034343481063843,9.074013710021973,0.2424229085445404,0.7731522917747498,-0.5860601663589478,1.8007136583328247,-0.7164965271949768,0.17256230115890503,0.8898031626316438,-0.428281024518854,0.15344469373091676,-0.03578053149666801
1705061554668775000,12.60377490234375,-3.4287655353546143,1.3991628885269165,9.016290664672852,0.32056140899658203,0.7659292817115784,-0.5573084354400635,2.0754499435424805,-0.6665030717849731,0.1785547137260437,0.8824073138032955,-0.4346911478177494,0.17997050698814634,0.003389552932209614
1705061554678722800,12.613722900390625,-3.7595090866088867,1.0730520486831665,8.697687149047852,0.3942837417125702,0.7537842392921448,-0.5256897211074829,2.27034330368042,-0.6751556992530823,0.24300527572631836,0.872358049129703,-0.4420726432106763,0.20427167547800765,0.04285231871419094
